Position,Track Name,Artist,Streams,URL,Date,Unique ID,Year,Month,Day,Full_Year,Reformatted_Date
130,Beautiful Crazy,Luke Combs,1755165,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,09.17.20,09.17.20_130,20,09,17,2020,20200917
131,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,1753192,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,09.17.20,09.17.20_131,20,09,17,2020,20200917
132,Don't Start Now,Dua Lipa,1747784,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,09.17.20,09.17.20_132,20,09,17,2020,20200917
133,lovely (with Khalid),Billie Eilish,1745765,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,09.17.20,09.17.20_133,20,09,17,2020,20200917
134,Narrow Road (feat. Lil Baby),NLE Choppa,1743833,https://open.spotify.com/track/0mCiEhtdRn5YYhefLXcxI7,09.17.20,09.17.20_134,20,09,17,2020,20200917
135,MIDDLE CHILD,J. Cole,1741605,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,09.17.20,09.17.20_135,20,09,17,2020,20200917
136,Take You Dancing,Jason Derulo,1735399,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,09.17.20,09.17.20_136,20,09,17,2020,20200917
137,PTSD,G Herbo,1734650,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,09.17.20,09.17.20_137,20,09,17,2020,20200917
138,everything i wanted,Billie Eilish,1725783,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,09.17.20,09.17.20_138,20,09,17,2020,20200917
139,Tongue Tied,Grouplove,1705561,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,09.17.20,09.17.20_139,20,09,17,2020,20200917
140,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1698533,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,09.17.20,09.17.20_140,20,09,17,2020,20200917
141,Drug Addiction,YoungBoy Never Broke Again,1694471,https://open.spotify.com/track/1jWHtG4UXwH7JkEGY559Pa,09.17.20,09.17.20_141,20,09,17,2020,20200917
142,Need It,Migos,1688623,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ,09.17.20,09.17.20_142,20,09,17,2020,20200917
143,"Ay, DiOs Mío!",KAROL G,1674529,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,09.17.20,09.17.20_143,20,09,17,2020,20200917
144,Pussy Talk,City Girls,1674004,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9,09.17.20,09.17.20_144,20,09,17,2020,20200917
145,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",Saweetie,1660678,https://open.spotify.com/track/5woaU1FNkqCwg6WzWiQPW5,09.17.20,09.17.20_145,20,09,17,2020,20200917
146,No Role Modelz,J. Cole,1659766,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,09.17.20,09.17.20_146,20,09,17,2020,20200917
147,Sweater Weather,The Neighbourhood,1657394,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,09.17.20,09.17.20_147,20,09,17,2020,20200917
148,I Fall Apart,Post Malone,1644508,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,09.17.20,09.17.20_148,20,09,17,2020,20200917
149,rockstar (feat. 21 Savage),Post Malone,1639442,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,09.17.20,09.17.20_149,20,09,17,2020,20200917
150,Say So,Doja Cat,1606625,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,09.17.20,09.17.20_150,20,09,17,2020,20200917
151,Blood On My Jeans,Juice WRLD,1604977,https://open.spotify.com/track/0fCwrjKfWxF3xQhZrYUw4T,09.17.20,09.17.20_151,20,09,17,2020,20200917
152,Kings & Queens,Ava Max,1603625,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,09.17.20,09.17.20_152,20,09,17,2020,20200917
153,One Of Them Girls,Lee Brice,1602974,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa,09.17.20,09.17.20_153,20,09,17,2020,20200917
154,The Less I Know The Better,Tame Impala,1595218,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,09.17.20,09.17.20_154,20,09,17,2020,20200917
155,Maniac,Conan Gray,1592825,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,09.17.20,09.17.20_155,20,09,17,2020,20200917
156,Armed And Dangerous,Juice WRLD,1590513,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,09.17.20,09.17.20_156,20,09,17,2020,20200917
157,Wow.,Post Malone,1586730,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,09.17.20,09.17.20_157,20,09,17,2020,20200917
158,Stay High,Juice WRLD,1582314,https://open.spotify.com/track/21CkzgKCBCq5V4XKjiGSIj,09.17.20,09.17.20_158,20,09,17,2020,20200917
159,XO Tour Llif3,Lil Uzi Vert,1582135,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,09.17.20,09.17.20_159,20,09,17,2020,20200917
160,bad guy,Billie Eilish,1558464,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,09.17.20,09.17.20_160,20,09,17,2020,20200917
161,Patek,Future,1555264,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH,09.17.20,09.17.20_161,20,09,17,2020,20200917
162,ily (i love you baby) (feat. Emilee),Surf Mesa,1548385,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,09.17.20,09.17.20_162,20,09,17,2020,20200917
163,Pop Out (feat. Lil Tjay),Polo G,1545210,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,09.17.20,09.17.20_163,20,09,17,2020,20200917
164,Said Sum,Moneybagg Yo,1541314,https://open.spotify.com/track/45npF3MKvCa1sO7s4y7qBf,09.17.20,09.17.20_164,20,09,17,2020,20200917
165,when the party's over,Billie Eilish,1533522,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,09.17.20,09.17.20_165,20,09,17,2020,20200917
166,3 Musketeers,NextYoungin,1533314,https://open.spotify.com/track/57Oi4yqY27uJzCyqFWIP5q,09.17.20,09.17.20_166,20,09,17,2020,20200917
167,Fuck Love (feat. Trippie Redd),XXXTENTACION,1530918,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,09.17.20,09.17.20_167,20,09,17,2020,20200917
168,Whole Lotta Choppas,Sada Baby,1528440,https://open.spotify.com/track/6hLZzCS4E7AWo3PRBWy6az,09.17.20,09.17.20_168,20,09,17,2020,20200917
169,One Margarita,Luke Bryan,1525521,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB,09.17.20,09.17.20_169,20,09,17,2020,20200917
170,"10,000 Hours (with Justin Bieber)",Dan + Shay,1500509,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,09.17.20,09.17.20_170,20,09,17,2020,20200917
171,La Jeepeta - Remix,Nio Garcia,1499258,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,09.17.20,09.17.20_171,20,09,17,2020,20200917
172,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1493631,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,09.17.20,09.17.20_172,20,09,17,2020,20200917
173,august,Taylor Swift,1485842,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,09.17.20,09.17.20_173,20,09,17,2020,20200917
174,Myron,Lil Uzi Vert,1482655,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,09.17.20,09.17.20_174,20,09,17,2020,20200917
175,Be Kind (with Halsey),Marshmello,1476726,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,09.17.20,09.17.20_175,20,09,17,2020,20200917
176,Cover Me Up,Morgan Wallen,1471005,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC,09.17.20,09.17.20_176,20,09,17,2020,20200917
177,Say You Won't Let Go,James Arthur,1470490,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,09.17.20,09.17.20_177,20,09,17,2020,20200917
178,Magic In The Hamptons (feat. Lil Yachty),Social House,1470324,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,09.17.20,09.17.20_178,20,09,17,2020,20200917
179,Truth Hurts,Lizzo,1467179,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,09.17.20,09.17.20_179,20,09,17,2020,20200917
180,Money In The Grave (Drake ft. Rick Ross),Drake,1453688,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,09.17.20,09.17.20_180,20,09,17,2020,20200917
181,F.N,Lil Tjay,1445799,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,09.17.20,09.17.20_181,20,09,17,2020,20200917
182,Daddy Issues,The Neighbourhood,1444297,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,09.17.20,09.17.20_182,20,09,17,2020,20200917
183,OUT WEST (feat. Young Thug),JACKBOYS,1442676,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,09.17.20,09.17.20_183,20,09,17,2020,20200917
184,Lean Wit Me,Juice WRLD,1442218,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,09.17.20,09.17.20_184,20,09,17,2020,20200917
185,Murder On My Mind,YNW Melly,1440502,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,09.17.20,09.17.20_185,20,09,17,2020,20200917
186,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,1439084,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,09.17.20,09.17.20_186,20,09,17,2020,20200917
187,Bang!,AJR,1435421,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,09.17.20,09.17.20_187,20,09,17,2020,20200917
188,Memories,Maroon 5,1431400,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,09.17.20,09.17.20_188,20,09,17,2020,20200917
189,Mr. Brightside,The Killers,1428986,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,09.17.20,09.17.20_189,20,09,17,2020,20200917
190,Got What I Got,Jason Aldean,1424323,https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG,09.17.20,09.17.20_190,20,09,17,2020,20200917
191,Better Now,Post Malone,1423645,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,09.17.20,09.17.20_191,20,09,17,2020,20200917
192,Moonlight,XXXTENTACION,1419917,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,09.17.20,09.17.20_192,20,09,17,2020,20200917
193,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,1414596,https://open.spotify.com/track/5JAYDuLRkODlVt6dgoalKk,09.17.20,09.17.20_193,20,09,17,2020,20200917
194,Tennessee Whiskey,Chris Stapleton,1412239,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,09.17.20,09.17.20_194,20,09,17,2020,20200917
195,the last great american dynasty,Taylor Swift,1406535,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,09.17.20,09.17.20_195,20,09,17,2020,20200917
196,betty,Taylor Swift,1406296,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,09.17.20,09.17.20_196,20,09,17,2020,20200917
197,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,1402247,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,09.17.20,09.17.20_197,20,09,17,2020,20200917
198,Goodbyes (feat. Young Thug),Post Malone,1401738,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,09.17.20,09.17.20_198,20,09,17,2020,20200917
199,Dreams - 2004 Remaster,Fleetwood Mac,1400123,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,09.17.20,09.17.20_199,20,09,17,2020,20200917
200,Falling Down - Bonus Track,Lil Peep,1395883,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,09.17.20,09.17.20_200,20,09,17,2020,20200917
1,WAP (feat. Megan Thee Stallion),Cardi B,11746665,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,09.24.20,09.24.20_001,20,09,24,2020,20200924
2,Mood (feat. iann dior),24kGoldn,10161557,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,09.24.20,09.24.20_002,20,09,24,2020,20200924
3,Holy (feat. Chance The Rapper),Justin Bieber,9424690,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,09.24.20,09.24.20_003,20,09,24,2020,20200924
4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,8972580,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,09.24.20,09.24.20_004,20,09,24,2020,20200924
5,Laugh Now Cry Later (feat. Lil Durk),Drake,8499539,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,09.24.20,09.24.20_005,20,09,24,2020,20200924
6,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7529974,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,09.24.20,09.24.20_006,20,09,24,2020,20200924
7,POPSTAR (feat. Drake),DJ Khaled,5910127,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,09.24.20,09.24.20_007,20,09,24,2020,20200924
8,ROCKSTAR (feat. Roddy Ricch),DaBaby,5848502,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,09.24.20,09.24.20_008,20,09,24,2020,20200924
9,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,5485692,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,09.24.20,09.24.20_009,20,09,24,2020,20200924
10,Come & Go (with Marshmello),Juice WRLD,5264117,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,09.24.20,09.24.20_010,20,09,24,2020,20200924
11,Wishing Well,Juice WRLD,5157179,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,09.24.20,09.24.20_011,20,09,24,2020,20200924
12,Heather,Conan Gray,5105315,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,09.24.20,09.24.20_012,20,09,24,2020,20200924
13,Dynamite,BTS,4809619,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,09.24.20,09.24.20_013,20,09,24,2020,20200924
14,Blinding Lights,The Weeknd,4745353,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,09.24.20,09.24.20_014,20,09,24,2020,20200924
15,Watermelon Sugar,Harry Styles,4583908,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,09.24.20,09.24.20_015,20,09,24,2020,20200924
16,Mood Swings (feat. Lil Tjay),Pop Smoke,4475255,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,09.24.20,09.24.20_016,20,09,24,2020,20200924
17,you broke me first,Tate McRae,4272078,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,09.24.20,09.24.20_017,20,09,24,2020,20200924
18,Blueberry Faygo,Lil Mosey,4056372,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,09.24.20,09.24.20_018,20,09,24,2020,20200924
19,Wolves (feat. Post Malone),Big Sean,3869259,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,09.24.20,09.24.20_019,20,09,24,2020,20200924
20,Savage Love (Laxed - Siren Beat),Jawsh 685,3666621,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,09.24.20,09.24.20_020,20,09,24,2020,20200924
21,Smile (with The Weeknd),Juice WRLD,3571426,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,09.24.20,09.24.20_021,20,09,24,2020,20200924
22,Go Crazy,Chris Brown,3552311,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,09.24.20,09.24.20_022,20,09,24,2020,20200924
23,Martin & Gina,Polo G,3534740,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,09.24.20,09.24.20_023,20,09,24,2020,20200924
24,my ex's best friend (with blackbear),Machine Gun Kelly,3409825,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w,09.24.20,09.24.20_024,20,09,24,2020,20200924
25,24 (feat. Lil Baby),Money Man,3359182,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,09.24.20,09.24.20_025,20,09,24,2020,20200924
26,What You Know Bout Love,Pop Smoke,3310653,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,09.24.20,09.24.20_026,20,09,24,2020,20200924
27,Roses - Imanbek Remix,SAINt JHN,3306059,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,09.24.20,09.24.20_027,20,09,24,2020,20200924
28,7 Summers,Morgan Wallen,3287254,https://open.spotify.com/track/0tbjiOUl4k492KPdWZS9sy,09.24.20,09.24.20_028,20,09,24,2020,20200924
29,Put Your Records On,Ritt Momney,3257777,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,09.24.20,09.24.20_029,20,09,24,2020,20200924
30,Be Like That - feat. Swae Lee & Khalid,Kane Brown,3226889,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,09.24.20,09.24.20_030,20,09,24,2020,20200924
31,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,3212663,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,09.24.20,09.24.20_031,20,09,24,2020,20200924
32,Diamonds,Sam Smith,3160019,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv,09.24.20,09.24.20_032,20,09,24,2020,20200924
33,Lucid Dreams,Juice WRLD,3100277,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,09.24.20,09.24.20_033,20,09,24,2020,20200924
34,Circles,Post Malone,3039382,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,09.24.20,09.24.20_034,20,09,24,2020,20200924
35,Robbery,Juice WRLD,3034215,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,09.24.20,09.24.20_035,20,09,24,2020,20200924
36,The Box,Roddy Ricch,3031906,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,09.24.20,09.24.20_036,20,09,24,2020,20200924
37,All Girls Are The Same,Juice WRLD,2982690,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,09.24.20,09.24.20_037,20,09,24,2020,20200924
38,GREECE (feat. Drake),DJ Khaled,2951470,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,09.24.20,09.24.20_038,20,09,24,2020,20200924
39,Hawái,Maluma,2935834,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,09.24.20,09.24.20_039,20,09,24,2020,20200924
40,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2934704,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,09.24.20,09.24.20_040,20,09,24,2020,20200924
41,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,2927342,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,09.24.20,09.24.20_041,20,09,24,2020,20200924
42,Midnight Sky,Miley Cyrus,2865250,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,09.24.20,09.24.20_042,20,09,24,2020,20200924
43,21,Polo G,2860069,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H,09.24.20,09.24.20_043,20,09,24,2020,20200924
44,death bed (coffee for your head),Powfu,2839772,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,09.24.20,09.24.20_044,20,09,24,2020,20200924
45,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,2805066,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,09.24.20,09.24.20_045,20,09,24,2020,20200924
46,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,2796001,https://open.spotify.com/track/7dH9TPjTWQ60wOJkmYay8a,09.24.20,09.24.20_046,20,09,24,2020,20200924
47,Dolly (with Lil Uzi Vert),Lil Tecca,2778346,https://open.spotify.com/track/77Xwqkw7VrV8E5FCq9JhO8,09.24.20,09.24.20_047,20,09,24,2020,20200924
48,We Paid (feat. 42 Dugg),Lil Baby,2766781,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,09.24.20,09.24.20_048,20,09,24,2020,20200924
49,Conversations,Juice WRLD,2763725,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob,09.24.20,09.24.20_049,20,09,24,2020,20200924
50,Before You Go,Lewis Capaldi,2761789,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,09.24.20,09.24.20_050,20,09,24,2020,20200924
51,Party Girl,StaySolidRocky,2708500,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,09.24.20,09.24.20_051,20,09,24,2020,20200924
52,Someone You Loved,Lewis Capaldi,2652142,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,09.24.20,09.24.20_052,20,09,24,2020,20200924
53,Without You,Luke Combs,2597187,https://open.spotify.com/track/34slXA5D75T5S0dwYYRd4J,09.24.20,09.24.20_053,20,09,24,2020,20200924
54,After Party,Don Toliver,2596670,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,09.24.20,09.24.20_054,20,09,24,2020,20200924
55,Electric Love,BØRNS,2591031,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,09.24.20,09.24.20_055,20,09,24,2020,20200924
56,Mad at Disney,salem ilese,2583928,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,09.24.20,09.24.20_056,20,09,24,2020,20200924
57,Got It On Me,Pop Smoke,2565323,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,09.24.20,09.24.20_057,20,09,24,2020,20200924
58,Head & Heart (feat. MNEK),Joel Corry,2530441,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,09.24.20,09.24.20_058,20,09,24,2020,20200924
59,Righteous,Juice WRLD,2489528,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm,09.24.20,09.24.20_059,20,09,24,2020,20200924
60,Breaking Me,Topic,2487141,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,09.24.20,09.24.20_060,20,09,24,2020,20200924
61,goosebumps,Travis Scott,2406334,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,09.24.20,09.24.20_061,20,09,24,2020,20200924
62,Lets Link,WhoHeem,2398111,https://open.spotify.com/track/6fMzgFFGzWCwiHMzDzNpp5,09.24.20,09.24.20_062,20,09,24,2020,20200924
63,Ice Cream (with Selena Gomez),BLACKPINK,2397415,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX,09.24.20,09.24.20_063,20,09,24,2020,20200924
64,Adore You,Harry Styles,2396132,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,09.24.20,09.24.20_064,20,09,24,2020,20200924
65,Rain On Me (with Ariana Grande),Lady Gaga,2377191,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,09.24.20,09.24.20_065,20,09,24,2020,20200924
66,GO (feat. Juice WRLD),The Kid LAROI,2377035,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,09.24.20,09.24.20_066,20,09,24,2020,20200924
67,Me Gusta (with Cardi B & Myke Towers),Anitta,2351182,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE,09.24.20,09.24.20_067,20,09,24,2020,20200924
68,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2326339,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,09.24.20,09.24.20_068,20,09,24,2020,20200924
69,Life Is Good (feat. Drake),Future,2316630,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,09.24.20,09.24.20_069,20,09,24,2020,20200924
70,Intentions (feat. Quavo),Justin Bieber,2309325,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,09.24.20,09.24.20_070,20,09,24,2020,20200924
71,Tap In,Saweetie,2295737,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD,09.24.20,09.24.20_071,20,09,24,2020,20200924
72,Rags2Riches 2 (feat. Lil Baby),Rod Wave,2293740,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb,09.24.20,09.24.20_072,20,09,24,2020,20200924
73,Girls in the Hood,Megan Thee Stallion,2278687,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,09.24.20,09.24.20_073,20,09,24,2020,20200924
74,SICKO MODE,Travis Scott,2274896,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,09.24.20,09.24.20_074,20,09,24,2020,20200924
75,cardigan,Taylor Swift,2270328,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,09.24.20,09.24.20_075,20,09,24,2020,20200924
76,hot girl bummer,blackbear,2264064,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,09.24.20,09.24.20_076,20,09,24,2020,20200924
77,Still Don't Know My Name,Labrinth,2247316,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,09.24.20,09.24.20_077,20,09,24,2020,20200924
78,Whiskey Glasses,Morgan Wallen,2234234,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,09.24.20,09.24.20_078,20,09,24,2020,20200924
79,HIGHEST IN THE ROOM,Travis Scott,2206659,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,09.24.20,09.24.20_079,20,09,24,2020,20200924
80,Dior,Pop Smoke,2198191,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,09.24.20,09.24.20_080,20,09,24,2020,20200924
81,You Got It,Vedo,2193271,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,09.24.20,09.24.20_081,20,09,24,2020,20200924
82,Sunday Best,Surfaces,2185812,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,09.24.20,09.24.20_082,20,09,24,2020,20200924
83,WHATS POPPIN,Jack Harlow,2178885,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,09.24.20,09.24.20_083,20,09,24,2020,20200924
84,Daisy,Ashnikko,2176600,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,09.24.20,09.24.20_084,20,09,24,2020,20200924
85,Toosie Slide,Drake,2163911,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,09.24.20,09.24.20_085,20,09,24,2020,20200924
86,September,"Earth, Wind & Fire",2161243,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw,09.24.20,09.24.20_086,20,09,24,2020,20200924
87,THE SCOTTS,THE SCOTTS,2153348,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,09.24.20,09.24.20_087,20,09,24,2020,20200924
88,Are You Bored Yet? (feat. Clairo),Wallows,2151127,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,09.24.20,09.24.20_088,20,09,24,2020,20200924
89,The Bigger Picture,Lil Baby,2137848,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,09.24.20,09.24.20_089,20,09,24,2020,20200924
90,More Than My Hometown,Morgan Wallen,2082898,https://open.spotify.com/track/0eBXyY4SatzpE7opnzgXvz,09.24.20,09.24.20_090,20,09,24,2020,20200924
91,Chasin' You,Morgan Wallen,2074859,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,09.24.20,09.24.20_091,20,09,24,2020,20200924
92,ROXANNE,Arizona Zervas,2067894,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,09.24.20,09.24.20_092,20,09,24,2020,20200924
